schule,schuleLabel,koord,adresse,gründung,jedeschuleID,schulnummer,ausbildungsberufe,teil_von,besteht_aus,website
http://www.wikidata.org/entity/Q135180961,Adolph-Kolping-Berufskolleg Schulteil Kaiser-Wilhelm-Ring,Point(7.6459946 51.9639825),"Kaiser-Wilhelm-Ring 1, 48145 Münster",,,,Polster- und Dekorationsnäher [28232]; Bauten- und Objektbeschichter [33212320]; Gestalter für visuelles Marketing [93222]; Fahrzeuginterieur-Mechaniker [28242]; Raumausstatter [93232]; Maler und Lackierer [33212]; Verfahrensmechaniker für Beschichtungstechnik [24302]; Fahrzeuglackierer [22212],Adolph-Kolping-Berufskolleg Münster,,
http://www.wikidata.org/entity/Q135181014,Adolph-Kolping-Berufskolleg Schulteil Lotharingerstraße 8,Point(7.632827 51.9658438),"Lotharingerstraße 8, 48147 Münster",,,,Koch [29302]; Bäcker [29222310]; Goldschmied [93522]; Fachkraft für Gastronomie [63302]; Fachmann für Systemgastronomie [63312]; Fachverkäufer im Lebensmittelhandwerk (Bäckerei) [62312331]; Kaufmann für Hotelmanagement [63212]; Konditor [29222]; Hotelfachmann [63222]; Fachverkäufer im Lebensmittelhandwerk (Konditorei) [62312332]; Fachkraft Küche [29302060]; Fachpraktiker Küche [29302050]; Fachkraft für Restaurants und Veranstaltungsgastronomie [63302100],Adolph-Kolping-Berufskolleg Münster,,
http://www.wikidata.org/entity/Q135181310,Hans-Glas-Schule Außenstelle Landau a.d. Isar,Point(12.6996734 48.6826691),"Kleegartenstraße 24, 94405 Landau a.d.Isar",,,,Textil- und Modeschneider [28222]; Änderungsschneider [28222]; Tischler [22342350]; Verkäufer [62102]; Textil- und Modenäher [28222]; Kinderpfleger [–]; Kaufmann im Einzelhandel [62102010]; Maßschneider [28222]; Kaufmann für Versicherungen und Finanzanlagen [72132],Hans-Glas-Schule,,
http://www.wikidata.org/entity/Q135181343,Hans-Glas-Schule Nebenstelle Pestalozzistraße,Point(12.5051071 48.6312467),"Pestalozzistr. 6, 84130 Dingolfing",,,,Verkäufer [62102]; Bankkaufmann [72112010]; Fachlagerist [51312]; Fachkraft für Lagerlogistik [51312]; Kaufmann für Büromanagement [71402]; Kaufmann im Einzelhandel [62102010],Hans-Glas-Schule,,
http://www.wikidata.org/entity/Q135181464,"Staatliches Berufsschulzentrum ""Heinrich Ehrhardt"" Schulteil Siebenborn",Point(10.2778566 50.9780126),"Siebenbornstraße 175, 99817 Eisenach",,,,Verfahrensmechaniker für Beschichtungstechnik [24302]; Fahrzeuglackierer [22212],"Staatliches Berufsschulzentrum ""Heinrich Ehrhardt""",,
http://www.wikidata.org/entity/Q135181481,"Staatliches Berufsschulzentrum ""Heinrich Ehrhardt"" Schulteil Nordplatz",Point(10.3096991 50.9963326),"Nordplatz 2, 99817 Eisenach",,,,Podologe [–]; Erzieher [–]; Sozialassistent [–]; Pflegefachmann [–]; Kinderpfleger [–]; Medizinischer Fachangestellter [81102],"Staatliches Berufsschulzentrum ""Heinrich Ehrhardt""",,
http://www.wikidata.org/entity/Q135183358,Berufsbildende Schulen Soltau Standort Winsener Str. 107,Point(9.8563002 52.9982469),"Winsener Straße 107, 29614 Soltau",,,,Pflegeassistent [–]; Pflegefachmann [–]; Kosmetiker [82322],Berufsbildende Schulen Soltau,,
http://www.wikidata.org/entity/Q135189855,Merian-Schule Freiburg,Point(7.8513644 48.0000336),"Rheinstraße 3, 79104 Freiburg im Breisgau",,BW-04103044,,Biologisch-technischer Assistent [–]; Erzieher [–]; Sozialassistent [–]; Assistent für Ernährung und Versorgung [–],,,https://merianschule.de/
http://www.wikidata.org/entity/Q135189985,Reichspräsident-Friedrich-Ebert-Schule Standort Homberg,Point(9.410437 51.035072111),"Hans-Staden-Allee 12, 34576 Homberg (Efze)",,,,"Zimmerer [33322320]; Maler und Lackierer [33212]; Tischler [22342350]; Maurer [32122]; Kfz-Mechatroniker [25212]; Ausbaufacharbeiter [33302320]; Bankkaufmann [72112010]; Beton- und Stahlbetonbauer [32112]; Estrichleger [33122]; Fahrzeuglackierer [22212]; Hochbaufacharbeiter [32102]; Kanalbauer [32252]; Tiefbaufacharbeiter [32202]; Trockenbaumonteur [33302]; Kaufmann für Büromanagement [71402]; Stuckateur [33222]; Straßenbauer [32222]; Fliesen-, Platten- und Mosaikleger [33112]; Holzbearbeitungsmechaniker [22302]; Metallbauer [24412]; Fachpraktiker Maler und Lackierer [33212430]; Land- und Baumaschinenmechatroniker [25222]",Reichspräsident-Friedrich-Ebert-Schule,,
http://www.wikidata.org/entity/Q135190296,Robert-Schuman-Schule Baden-Baden Außenstelle Jägerweg,Point(8.1982379 48.7789258),"Jägerweg 6, 76532 Baden-Baden",,,,Kaufmann für Tourismus und Freizeit [63112010]; Veranstaltungskaufmann [63402],Robert-Schuman-Schule Baden-Baden,,
http://www.wikidata.org/entity/Q135190488,Louis-Lepoix-Schule Baden-Baden Außenstelle Cité,Point(8.1982379 48.7789258),"Jägerweg 6, 76532 Baden-Baden",,,,Maskenbildner [82342]; Bühnenmaler [94612]; Fachkraft für Veranstaltungstechnik [94512],Louis-Lepoix-Schule Baden-Baden,,
http://www.wikidata.org/entity/Q135240381,Regionales Berufliches Bildungszentrum Greifswald Standort Hans-Beimler-Str,Point(13.3979946 54.0875555),"Hans-Beimler-Str. 7, 17491 Greifswald",,,,Zahnmedizinischer Fachangestellter [81112]; Rechtsanwaltsfachangestellter [73112]; Bankkaufmann [72112010]; Kaufmann für Tourismus und Freizeit [63112010]; Kaufmann im Gesundheitswesen [73222]; Sport- und Fitnesskaufmann [63122]; Steuerfachangestellter [72302]; Kaufmann für Büromanagement [71402]; Medizinischer Fachangestellter [81102]; Verwaltungsfachangestellter [73202]; Fachpraktiker für Bürokommunikation [71402130]; Fachpraktiker Hauswirtschaft [83212040]; Fachpraktiker Küche [29302050]; Bäckerfachwerker [29222320]; Fachpraktiker im Gastgewerbe [63302],Regionales Berufliches Bildungszentrum Greifswald,,
